Closing Date,City,SP,SqFt,Sale $/SqFt,Age
12/2/2016,SAN RAMON,"$800,000 ",1713,$467 ,37
4/19/2016,SAN RAMON,"$862,000 ",1760,$490 ,41
9/6/2016,SAN RAMON,"$830,000 ",1665,$498 ,39
11/9/2016,SAN RAMON,"$775,000 ",1548,$501 ,44
12/20/2016,SAN RAMON,"$775,000 ",2067,$375 ,40
10/12/2016,SAN RAMON,"$842,000 ",1842,$457 ,39
4/6/2016,SAN RAMON,"$797,000 ",1887,$422 ,22
4/4/2016,SAN RAMON,"$828,000 ",1606,$516 ,8
10/21/2016,SAN RAMON,"$785,000 ",1740,$451 ,28
8/3/2016,SAN RAMON,"$805,000 ",1623,$496 ,12
5/20/2016,SAN RAMON,"$810,000 ",1544,$525 ,45
4/7/2016,SAN RAMON,"$802,000 ",1650,$486 ,47
8/19/2016,SAN RAMON,"$810,000 ",1550,$523 ,40
7/13/2016,SAN RAMON,"$860,000 ",1288,$668 ,49
6/17/2016,SAN RAMON,"$853,000 ",1600,$533 ,48
5/27/2016,SAN RAMON,"$815,000 ",,,43
4/29/2016,SAN RAMON,"$832,615 ",1587,$525 ,36
2/1/2016,SAN RAMON,"$820,000 ",1861,$441 ,20
8/19/2016,SAN RAMON,"$850,000 ",1288,$660 ,49
12/7/2016,SAN RAMON,"$819,000 ",2000,$410 ,46
2/24/2016,SAN RAMON,"$850,000 ",1552,$548 ,38
12/12/2016,SAN RAMON,"$805,000 ",1623,$496 ,13
4/21/2016,SAN RAMON,"$855,000 ",1587,$539 ,36
5/27/2016,SAN RAMON,"$870,000 ",1593,$546 ,40
4/4/2016,SAN RAMON,"$860,000 ",1663,$517 ,38
5/4/2016,SAN RAMON,"$855,000 ",1852,$462 ,29
6/3/2016,SAN RAMON,"$800,000 ",1620,$494 ,16
1/8/2016,SAN RAMON,"$799,000 ",1880,$425 ,36
11/10/2016,SAN RAMON,"$810,000 ",1479,$548 ,45
6/17/2016,SAN RAMON,"$800,000 ",1720,$465 ,28
6/21/2016,SAN RAMON,"$848,000 ",1887,$449 ,26
9/2/2016,SAN RAMON,"$810,000 ",1479,$548 ,45
5/4/2016,SAN RAMON,"$849,000 ",1626,$522 ,17
8/16/2016,SAN RAMON,"$815,000 ",1885,$432 ,26
7/8/2016,SAN RAMON,"$850,000 ",1647,$516 ,12
12/13/2016,SAN RAMON,"$810,000 ",1885,$430 ,45
10/28/2016,SAN RAMON,"$830,000 ",1622,$512 ,19
7/8/2016,SAN RAMON,"$838,000 ",1715,$489 ,27
8/20/2016,SAN RAMON,"$830,000 ",1489,$557 ,55
10/7/2016,SAN RAMON,"$825,000 ",1288,$641 ,49
6/9/2016,SAN RAMON,"$855,000 ",1842,$464 ,39
10/18/2016,SAN RAMON,"$801,000 ",1647,$486 ,13
3/18/2016,SAN RAMON,"$820,000 ",2000,$410 ,27
12/5/2016,SAN RAMON,"$845,000 ",1424,$593 ,40
7/27/2016,SAN RAMON,"$900,000 ",1627,$553 ,45
7/26/2016,SAN RAMON,"$839,000 ",2044,$410 ,28
10/28/2016,SAN RAMON,"$836,000 ",1646,$508 ,13
4/8/2016,SAN RAMON,"$850,000 ",2044,$416 ,27
9/2/2016,SAN RAMON,"$875,000 ",1756,$498 ,45
11/9/2016,SAN RAMON,"$849,000 ",1777,$478 ,43
1/22/2016,SAN RAMON,"$825,000 ",1609,$513 ,1
12/11/2016,SAN RAMON,"$840,000 ",1647,$510 ,13
8/5/2016,SAN RAMON,"$849,000 ",1675,$507 ,10
6/16/2016,SAN RAMON,"$840,000 ",1923,$437 ,28
1/26/2016,SAN RAMON,"$855,000 ",1711,$500 ,51
5/31/2016,SAN RAMON,"$867,500 ",1815,$478 ,39
7/15/2016,SAN RAMON,"$830,000 ",1731,$479 ,12
11/14/2016,SAN RAMON,"$842,000 ",1731,$486 ,12
6/1/2016,SAN RAMON,"$849,000 ",2135,$398 ,20
4/19/2016,SAN RAMON,"$810,000 ",1997,$406 ,44
4/22/2016,SAN RAMON,"$850,000 ",1822,$467 ,36
12/23/2016,SAN RAMON,"$843,000 ",1812,$465 ,49
12/1/2016,SAN RAMON,"$849,900 ",1732,$491 ,1
6/7/2016,SAN RAMON,"$870,000 ",1770,$492 ,9
11/4/2016,SAN RAMON,"$825,000 ",1744,$473 ,45
12/20/2016,SAN RAMON,"$855,000 ",1917,$446 ,46
5/31/2016,SAN RAMON,"$860,000 ",1671,$515 ,43
5/16/2016,SAN RAMON,"$855,000 ",1766,$484 ,19
6/28/2016,SAN RAMON,"$891,000 ",2430,$367 ,45
6/29/2016,SAN RAMON,"$900,000 ",1694,$531 ,45
4/8/2016,SAN RAMON,"$865,000 ",1880,$460 ,37
6/7/2016,SAN RAMON,"$868,000 ",2057,$422 ,45
5/24/2016,SAN RAMON,"$875,000 ",2143,$408 ,24
1/28/2016,SAN RAMON,"$850,500 ",1775,$479 ,13
9/30/2016,SAN RAMON,"$855,000 ",1772,$483 ,21
7/12/2016,SAN RAMON,"$851,000 ",1675,$508 ,11
4/19/2016,SAN RAMON,"$882,000 ",2484,$355 ,50
7/1/2016,SAN RAMON,"$865,000 ",1967,$440 ,36
5/19/2016,SAN RAMON,"$850,000 ",2166,$392 ,26
5/26/2016,SAN RAMON,"$900,000 ",1593,$565 ,39
9/23/2016,SAN RAMON,"$862,500 ",1967,$438 ,36
1/11/2016,SAN RAMON,"$869,000 ",1979,$439 ,44
4/29/2016,SAN RAMON,"$869,000 ",1732,$502 ,51
11/14/2016,SAN RAMON,"$880,000 ",1713,$514 ,36
6/22/2016,SAN RAMON,"$870,000 ",1995,$436 ,17
12/7/2016,SAN RAMON,"$866,800 ",1822,$476 ,35
12/21/2016,SAN RAMON,"$850,000 ",2053,$414 ,49
6/14/2016,SAN RAMON,"$892,000 ",1988,$449 ,19
3/29/2016,SAN RAMON,"$883,000 ",1734,$509 ,48
7/29/2016,SAN RAMON,"$870,000 ",2143,$406 ,25
6/7/2016,SAN RAMON,"$900,000 ",1713,$525 ,38
5/25/2016,SAN RAMON,"$951,000 ",1652,$576 ,45
11/1/2016,SAN RAMON,"$863,000 ",1866,$462 ,11
11/30/2016,SAN RAMON,"$900,000 ",1899,$474 ,38
4/12/2016,SAN RAMON,"$880,000 ",,,45
7/29/2016,SAN RAMON,"$930,000 ",2009,$463 ,49
10/14/2016,SAN RAMON,"$880,000 ",1638,$537 ,19
4/19/2016,SAN RAMON,"$875,000 ",2053,$426 ,49
11/8/2016,SAN RAMON,"$905,000 ",1915,$473 ,20
5/6/2016,SAN RAMON,"$890,000 ",1915,$465 ,20
11/23/2016,SAN RAMON,"$910,000 ",1880,$484 ,36
3/23/2016,SAN RAMON,"$895,000 ",2096,$427 ,48
6/13/2016,SAN RAMON,"$880,000 ",1731,$508 ,11
4/15/2016,SAN RAMON,"$936,000 ",2042,$458 ,46
5/18/2016,SAN RAMON,"$890,000 ",2034,$438 ,49
2/19/2016,SAN RAMON,"$895,000 ",2106,$425 ,38
10/7/2016,SAN RAMON,"$866,000 ",2056,$421 ,27
12/21/2016,SAN RAMON,"$870,000 ",1699,$512 ,45
6/14/2016,SAN RAMON,"$882,500 ",1734,$509 ,47
8/19/2016,SAN RAMON,"$906,000 ",1721,$526 ,51
5/10/2016,SAN RAMON,"$905,000 ",1795,$504 ,48
7/29/2016,SAN RAMON,"$910,000 ",1811,$502 ,11
9/22/2016,SAN RAMON,"$889,900 ",1972,$451 ,33
6/21/2016,SAN RAMON,"$930,000 ",2200,$423 ,23
11/15/2016,SAN RAMON,"$900,000 ",2167,$415 ,47
12/14/2016,SAN RAMON,"$890,000 ",1788,$498 ,40
9/2/2016,SAN RAMON,"$890,000 ",1944,$458 ,38
10/28/2016,SAN RAMON,"$915,000 ",1988,$460 ,36
4/18/2016,SAN RAMON,"$940,000 ",1563,$601 ,5
4/30/2016,SAN RAMON,"$905,000 ",2109,$429 ,19
12/1/2016,SAN RAMON,"$915,500 ",1795,$510 ,49
2/5/2016,SAN RAMON,"$900,000 ",2029,$444 ,37
10/20/2016,SAN RAMON,"$895,369 ",1995,$449 ,17
8/31/2016,SAN RAMON,"$920,000 ",2002,$460 ,19
6/1/2016,SAN RAMON,"$915,000 ",2017,$454 ,9
1/8/2016,SAN RAMON,"$891,000 ",2648,$336 ,27
11/18/2016,SAN RAMON,"$915,000 ",2247,$407 ,36
10/11/2016,SAN RAMON,"$940,000 ",1877,$501 ,38
8/29/2016,SAN RAMON,"$899,000 ",2027,$444 ,13
8/18/2016,SAN RAMON,"$900,000 ",1801,$500 ,8
2/19/2016,SAN RAMON,"$975,000 ",1885,$517 ,25
9/30/2016,SAN RAMON,"$900,000 ",2294,$392 ,28
12/6/2016,SAN RAMON,"$885,000 ",1868,$474 ,3
9/19/2016,SAN RAMON,"$900,000 ",2200,$409 ,25
10/5/2016,SAN RAMON,"$892,000 ",1885,$473 ,24
5/17/2016,SAN RAMON,"$907,000 ",2209,$411 ,39
10/20/2016,SAN RAMON,"$899,990 ",2162,$416 ,0
10/13/2016,SAN RAMON,"$899,990 ",2162,$416 ,0
11/1/2016,SAN RAMON,"$899,990 ",2162,$416 ,0
7/21/2016,SAN RAMON,"$905,000 ",2362,$383 ,28
12/14/2016,SAN RAMON,"$880,000 ",1675,$525 ,18
5/2/2016,SAN RAMON,"$909,000 ",1950,,13
2/3/2016,SAN RAMON,"$891,250 ",2209,$403 ,39
5/2/2016,SAN RAMON,"$909,000 ",,,13
5/13/2016,SAN RAMON,"$933,000 ",1859,$502 ,9
5/20/2016,SAN RAMON,"$899,000 ",1859,$484 ,10
9/29/2016,SAN RAMON,"$900,000 ",2220,$405 ,0
9/23/2016,SAN RAMON,"$902,880 ",1937,$466 ,0
11/4/2016,SAN RAMON,"$910,000 ",1952,$466 ,9
6/24/2016,SAN RAMON,"$910,000 ",2045,$445 ,19
7/29/2016,SAN RAMON,"$888,000 ",1791,$496 ,27
4/22/2016,SAN RAMON,"$941,000 ",1949,$483 ,14
9/22/2016,SAN RAMON,"$945,000 ",1811,$522 ,13
2/9/2016,SAN RAMON,"$915,000 ",1859,$492 ,9
5/17/2016,SAN RAMON,"$920,000 ",1952,$471 ,10
2/12/2016,SAN RAMON,"$920,000 ",2167,$425 ,14
5/11/2016,SAN RAMON,"$925,000 ",1952,$474 ,9
10/11/2016,SAN RAMON,"$910,000 ",1949,$467 ,14
9/23/2016,SAN RAMON,"$919,990 ",2220,$414 ,0
9/30/2016,SAN RAMON,"$919,990 ",2220,$414 ,0
2/24/2016,SAN RAMON,"$940,000 ",2385,$394 ,22
8/4/2016,SAN RAMON,"$915,000 ",2211,$414 ,25
5/2/2016,SAN RAMON,"$950,000 ",1675,$567 ,18
10/14/2016,SAN RAMON,"$935,000 ",2100,$445 ,14
6/16/2016,SAN RAMON,"$1,000,000 ",2391,$418 ,39
11/10/2016,SAN RAMON,"$925,000 ",2162,$428 ,0
5/13/2016,SAN RAMON,"$930,000 ",2019,$461 ,9
5/27/2016,SAN RAMON,"$930,000 ",2577,$361 ,21
10/28/2016,SAN RAMON,"$967,000 ",1675,$577 ,16
7/12/2016,SAN RAMON,"$925,000 ",2027,$456 ,13
5/3/2016,SAN RAMON,"$975,000 ",2410,$405 ,40
4/5/2016,SAN RAMON,"$935,000 ",2070,$452 ,39
10/4/2016,SAN RAMON,"$976,000 ",1879,$519 ,37
6/18/2016,SAN RAMON,"$927,000 ",1932,$480 ,0
9/27/2016,SAN RAMON,"$937,000 ",1949,$481 ,14
3/31/2016,SAN RAMON,"$928,143 ",1932,$480 ,0
6/27/2016,SAN RAMON,"$928,238 ",1801,$515 ,6
12/2/2016,SAN RAMON,"$920,000 ",1704,$540 ,40
7/6/2016,SAN RAMON,"$915,000 ",1979,$462 ,47
7/26/2016,SAN RAMON,"$990,000 ",1796,$551 ,39
7/6/2016,SAN RAMON,"$950,000 ",2199,$432 ,45
4/26/2016,SAN RAMON,"$939,000 ",2027,$463 ,13
12/5/2016,SAN RAMON,"$917,000 ",2363,$388 ,27
4/22/2016,SAN RAMON,"$940,000 ",2027,$464 ,13
6/1/2016,SAN RAMON,"$892,500 ",1644,$543 ,22
8/5/2016,SAN RAMON,"$921,000 ",1950,$472 ,14
8/24/2016,SAN RAMON,"$930,000 ",3091,$301 ,48
12/29/2016,SAN RAMON,"$915,000 ",1932,$474 ,2
7/7/2016,SAN RAMON,"$940,000 ",2019,$466 ,10
7/12/2016,SAN RAMON,"$970,000 ",2396,$405 ,20
5/3/2016,SAN RAMON,"$990,000 ",2290,$432 ,27
8/23/2016,SAN RAMON,"$900,000 ",2000,$450 ,29
2/2/2016,SAN RAMON,"$930,000 ",2103,$442 ,36
3/30/2016,SAN RAMON,"$960,000 ",2250,$427 ,48
2/17/2016,SAN RAMON,"$936,000 ",2041,$459 ,13
3/1/2016,SAN RAMON,"$931,995 ",1743,$535 ,2
2/18/2016,SAN RAMON,"$944,175 ",1842,$513 ,39
9/29/2016,SAN RAMON,"$950,000 ",1916,$496 ,33
12/14/2016,SAN RAMON,"$984,952 ",2120,$465 ,0
12/16/2016,SAN RAMON,"$947,967 ",2150,$441 ,0
10/14/2016,SAN RAMON,"$945,000 ",2410,$392 ,40
12/8/2016,SAN RAMON,"$932,000 ",2499,$373 ,27
6/30/2016,SAN RAMON,"$980,000 ",2106,$465 ,37
12/29/2016,SAN RAMON,"$955,000 ",1880,$508 ,38
7/15/2016,SAN RAMON,"$930,000 ",2093,$444 ,40
7/8/2016,SAN RAMON,"$940,000 ",2478,$379 ,6
3/16/2016,SAN RAMON,"$925,000 ",2152,$430 ,37
9/9/2016,SAN RAMON,"$970,000 ",1879,$516 ,37
3/11/2016,SAN RAMON,"$965,000 ",2080,$464 ,39
3/22/2016,SAN RAMON,"$1,005,000 ",2112,$476 ,39
5/9/2016,SAN RAMON,"$980,000 ",2426,$404 ,40
6/16/2016,SAN RAMON,"$950,000 ",2247,$423 ,50
11/10/2016,SAN RAMON,"$944,000 ",2247,$420 ,50
1/7/2016,SAN RAMON,"$955,000 ",2323,$411 ,21
10/14/2016,SAN RAMON,"$945,000 ",2247,$421 ,50
8/12/2016,SAN RAMON,"$945,000 ",1972,$479 ,38
7/18/2016,SAN RAMON,"$950,000 ",2495,$381 ,53
5/5/2016,SAN RAMON,"$945,000 ",2040,$463 ,38
9/16/2016,SAN RAMON,"$925,000 ",2702,$342 ,54
6/28/2016,SAN RAMON,"$953,200 ",2782,$343 ,40
12/28/2016,SAN RAMON,"$875,000 ",1842,$475 ,40
4/12/2016,SAN RAMON,"$950,000 ",2407,$395 ,26
10/28/2016,SAN RAMON,"$958,995 ",2150,$446 ,0
9/29/2016,SAN RAMON,"$935,000 ",2280,$410 ,36
12/6/2016,SAN RAMON,"$946,000 ",2062,$459 ,11
7/5/2016,SAN RAMON,"$958,000 ",2281,$420 ,54
6/23/2016,SAN RAMON,"$979,000 ",1945,$503 ,30
9/22/2016,SAN RAMON,"$985,000 ",2989,$330 ,39
6/22/2016,SAN RAMON,"$975,000 ",2107,$463 ,39
5/27/2016,SAN RAMON,"$970,000 ",2062,$470 ,11
7/13/2016,SAN RAMON,"$950,000 ",2329,$408 ,20
10/25/2016,SAN RAMON,"$970,000 ",2573,$377 ,32
11/28/2016,SAN RAMON,"$950,000 ",2162,$439 ,2
12/21/2016,SAN RAMON,"$955,000 ",1971,$485 ,16
2/8/2016,SAN RAMON,"$970,000 ",2236,$434 ,47
7/29/2016,SAN RAMON,"$1,010,000 ",2290,$441 ,27
10/31/2016,SAN RAMON,"$1,071,700 ",2300,$466 ,1
8/1/2016,SAN RAMON,"$1,000,000 ",2444,$409 ,27
12/6/2016,SAN RAMON,"$971,000 ",2286,$425 ,14
7/12/2016,SAN RAMON,"$962,500 ",2062,$467 ,10
3/11/2016,SAN RAMON,"$1,015,000 ",2290,$443 ,27
3/21/2016,SAN RAMON,"$960,000 ",2491,$385 ,39
5/24/2016,SAN RAMON,"$1,140,000 ",3020,$377 ,29
7/1/2016,SAN RAMON,"$1,050,000 ",2112,$497 ,39
11/3/2016,SAN RAMON,"$975,000 ",2478,$393 ,4
1/29/2016,SAN RAMON,"$965,000 ",2411,$400 ,24
12/28/2016,SAN RAMON,"$985,000 ",2760,$357 ,42
9/12/2016,SAN RAMON,"$975,000 ",2391,$408 ,39
9/9/2016,SAN RAMON,"$985,000 ",2281,$432 ,54
9/8/2016,SAN RAMON,"$940,000 ",2361,$398 ,27
11/10/2016,SAN RAMON,"$962,000 ",2194,$438 ,38
4/28/2016,SAN RAMON,"$1,030,000 ",2243,$459 ,12
3/15/2016,SAN RAMON,"$1,100,000 ",2042,$539 ,20
11/29/2016,SAN RAMON,"$957,000 ",2220,$431 ,2
7/29/2016,SAN RAMON,"$988,000 ",2062,$479 ,11
6/20/2016,SAN RAMON,"$990,000 ",2214,$447 ,31
4/13/2016,SAN RAMON,"$995,000 ",2201,$452 ,12
11/10/2016,SAN RAMON,"$1,030,000 ",2081,$495 ,39
9/15/2016,SAN RAMON,"$980,000 ",2129,$460 ,9
9/21/2016,SAN RAMON,"$980,000 ",2310,$424 ,33
3/23/2016,SAN RAMON,"$1,055,000 ",2282,$462 ,35
2/4/2016,SAN RAMON,"$1,010,000 ",2194,$460 ,10
11/29/2016,SAN RAMON,"$1,030,000 ",2496,$413 ,28
3/8/2016,SAN RAMON,"$1,005,000 ",2246,$447 ,12
4/25/2016,SAN RAMON,"$1,035,000 ",2282,$454 ,36
5/27/2016,SAN RAMON,"$1,060,000 ",2452,$432 ,27
1/15/2016,SAN RAMON,"$1,050,000 ",2065,$508 ,12
8/3/2016,SAN RAMON,"$1,030,000 ",2163,$476 ,30
3/9/2016,SAN RAMON,"$1,000,000 ",1893,$528 ,37
5/20/2016,SAN RAMON,"$1,140,000 ",2291,$498 ,30
8/2/2016,SAN RAMON,"$998,000 ",1971,$506 ,18
6/7/2016,SAN RAMON,"$994,000 ",2310,$430 ,25
10/10/2016,SAN RAMON,"$1,010,000 ",2407,$420 ,21
11/4/2016,SAN RAMON,"$1,030,000 ",2715,$379 ,11
7/18/2016,SAN RAMON,"$1,020,000 ",2377,$429 ,41
3/7/2016,SAN RAMON,"$1,085,000 ",2501,$434 ,6
6/17/2016,SAN RAMON,"$1,010,000 ",2316,$436 ,21
10/14/2016,SAN RAMON,"$982,500 ",2243,$438 ,13
10/20/2016,SAN RAMON,"$1,001,000 ",2246,$446 ,12
7/28/2016,SAN RAMON,"$1,066,000 ",2160,$494 ,30
9/12/2016,SAN RAMON,"$1,045,000 ",2194,$476 ,9
3/23/2016,SAN RAMON,"$1,045,000 ",2715,$385 ,17
8/31/2016,SAN RAMON,"$1,020,000 ",2536,$402 ,17
2/16/2016,SAN RAMON,"$999,988 ",2592,$386 ,11
9/29/2016,SAN RAMON,"$1,186,814 ",2338,$508 ,1
12/8/2016,SAN RAMON,"$977,000 ",2611,$374 ,49
10/26/2016,SAN RAMON,"$997,000 ",2163,$461 ,30
3/22/2016,SAN RAMON,"$1,008,850 ",2115,$477 ,3
3/25/2016,SAN RAMON,"$1,018,000 ",2246,$453 ,12
7/19/2016,SAN RAMON,"$1,005,000 ",2246,$447 ,12
7/11/2016,SAN RAMON,"$1,030,000 ",2366,$435 ,22
5/26/2016,SAN RAMON,"$1,040,000 ",2359,$441 ,24
3/3/2016,SAN RAMON,"$1,121,000 ",2585,$434 ,36
5/13/2016,SAN RAMON,"$1,015,000 ",1971,$515 ,18
6/16/2016,SAN RAMON,"$1,090,000 ",3020,$361 ,27
5/16/2016,SAN RAMON,"$1,060,000 ",2242,$473 ,13
12/12/2016,SAN RAMON,"$1,050,000 ",2290,$459 ,27
7/18/2016,SAN RAMON,"$1,035,000 ",2566,$403 ,25
11/8/2016,SAN RAMON,"$1,040,000 ",2384,$436 ,10
12/30/2016,SAN RAMON,"$1,025,000 ",2597,$395 ,11
4/6/2016,SAN RAMON,"$1,040,000 ",2232,$466 ,11
1/15/2016,SAN RAMON,"$1,030,000 ",2494,$413 ,14
9/22/2016,SAN RAMON,"$1,000,000 ",2570,$389 ,21
7/15/2016,SAN RAMON,"$1,070,000 ",2288,$468 ,14
6/28/2016,SAN RAMON,"$1,025,000 ",2246,$456 ,12
4/25/2016,SAN RAMON,"$1,060,000 ",2065,$513 ,13
6/6/2016,SAN RAMON,"$1,040,000 ",2543,$409 ,12
10/13/2016,SAN RAMON,"$1,055,000 ",2813,$375 ,54
12/30/2016,SAN RAMON,"$1,040,000 ",2592,$401 ,9
4/15/2016,SAN RAMON,"$1,072,000 ",2065,$519 ,13
5/6/2016,SAN RAMON,"$1,100,000 ",2081,$529 ,39
3/25/2016,SAN RAMON,"$1,055,000 ",2297,$459 ,39
6/20/2016,SAN RAMON,"$1,030,000 ",2543,$405 ,12
8/3/2016,SAN RAMON,"$1,070,000 ",2507,$427 ,12
12/8/2016,SAN RAMON,"$1,080,000 ",2202,$490 ,40
6/8/2016,SAN RAMON,"$1,085,000 ",2715,$400 ,17
5/26/2016,SAN RAMON,"$1,049,900 ",2813,$373 ,29
7/5/2016,SAN RAMON,"$1,048,000 ",2452,$427 ,12
9/15/2016,SAN RAMON,"$1,130,000 ",2565,$441 ,24
2/28/2016,SAN RAMON,"$1,130,000 ",2444,$462 ,27
11/10/2016,SAN RAMON,"$1,030,000 ",2570,$401 ,21
7/1/2016,SAN RAMON,"$1,086,000 ",2222,$489 ,6
8/17/2016,SAN RAMON,"$1,070,000 ",2494,$429 ,14
9/19/2016,SAN RAMON,"$1,080,000 ",2494,$433 ,13
7/12/2016,SAN RAMON,"$1,110,000 ",2776,$400 ,35
1/22/2016,SAN RAMON,"$1,207,544 ",2520,$479 ,1
1/13/2016,SAN RAMON,"$1,000,000 ",2750,$364 ,38
11/29/2016,SAN RAMON,"$1,066,627 ",2384,$447 ,0
11/18/2016,SAN RAMON,"$1,070,000 ",2408,$444 ,12
4/8/2016,SAN RAMON,"$1,140,000 ",2592,$440 ,8
5/10/2016,SAN RAMON,"$1,090,500 ",2374,$459 ,30
1/15/2016,SAN RAMON,"$1,061,870 ",,,40
1/19/2016,SAN RAMON,"$1,100,000 ",2310,$476 ,33
6/28/2016,SAN RAMON,"$1,100,000 ",2090,$526 ,11
10/4/2016,SAN RAMON,"$1,050,000 ",2854,$368 ,35
4/20/2016,SAN RAMON,"$1,122,500 ",2224,$505 ,16
2/16/2016,SAN RAMON,"$1,187,000 ",2460,$483 ,33
6/10/2016,SAN RAMON,"$1,100,000 ",2408,$457 ,12
11/29/2016,SAN RAMON,"$1,062,000 ",2775,$383 ,13
11/30/2016,SAN RAMON,"$1,054,000 ",2585,$408 ,37
3/11/2016,SAN RAMON,"$1,100,000 ",2824,$390 ,28
6/3/2016,SAN RAMON,"$1,060,000 ",2576,$411 ,45
5/16/2016,SAN RAMON,"$1,188,888 ",2507,$474 ,22
8/5/2016,SAN RAMON,"$1,048,500 ",2209,$475 ,40
8/29/2016,SAN RAMON,"$1,050,000 ",2682,$391 ,6
6/20/2016,SAN RAMON,"$1,120,000 ",3059,$366 ,37
5/31/2016,SAN RAMON,"$1,075,000 ",2174,$494 ,33
8/26/2016,SAN RAMON,"$1,089,000 ",2585,$421 ,37
5/13/2016,SAN RAMON,"$1,130,000 ",2520,$448 ,14
5/27/2016,SAN RAMON,"$1,170,000 ",2810,$416 ,9
5/5/2016,SAN RAMON,"$1,110,000 ",2824,$393 ,27
7/5/2016,SAN RAMON,"$1,120,000 ",2379,$471 ,10
7/29/2016,SAN RAMON,"$1,102,000 ",2065,$534 ,13
7/8/2016,SAN RAMON,"$1,103,000 ",2406,$458 ,12
12/9/2016,SAN RAMON,"$1,160,000 ",2655,$437 ,10
7/13/2016,SAN RAMON,"$1,155,000 ",2746,$421 ,21
6/16/2016,SAN RAMON,"$1,099,000 ",2408,$456 ,12
8/16/2016,SAN RAMON,"$1,066,000 ",2636,$404 ,38
5/2/2016,SAN RAMON,"$1,090,000 ",2378,$458 ,13
7/22/2016,SAN RAMON,"$1,112,000 ",2403,$463 ,13
11/7/2016,SAN RAMON,"$1,075,000 ",2661,$404 ,11
10/7/2016,SAN RAMON,"$1,108,000 ",2065,$537 ,13
9/30/2016,SAN RAMON,"$1,082,070 ",3180,$340 ,37
3/18/2016,SAN RAMON,"$1,140,000 ",2221,$513 ,18
3/15/2016,SAN RAMON,"$1,175,000 ",2827,$416 ,13
7/22/2016,SAN RAMON,"$1,099,500 ",2602,$423 ,35
6/17/2016,SAN RAMON,"$1,175,000 ",2495,$471 ,39
10/27/2016,SAN RAMON,"$1,080,000 ",2444,$442 ,27
4/14/2016,SAN RAMON,"$1,110,000 ",2758,$402 ,28
3/10/2016,SAN RAMON,"$1,150,000 ",2518,$457 ,42
2/22/2016,SAN RAMON,"$1,145,000 ",2809,$408 ,11
10/21/2016,SAN RAMON,"$1,170,000 ",2313,$506 ,9
6/16/2016,SAN RAMON,"$1,108,000 ",2667,$415 ,12
9/16/2016,SAN RAMON,"$1,100,000 ",2784,$395 ,14
10/24/2016,SAN RAMON,"$1,110,000 ",2374,$468 ,28
8/24/2016,SAN RAMON,"$1,145,000 ",2495,$459 ,21
9/27/2016,SAN RAMON,"$1,105,000 ",3094,$357 ,39
7/19/2016,SAN RAMON,"$1,130,000 ",2466,$458 ,12
4/28/2016,SAN RAMON,"$1,110,000 ",2687,$413 ,10
1/15/2016,SAN RAMON,"$1,273,623 ",2890,$441 ,1
3/8/2016,SAN RAMON,"$1,140,000 ",2382,$479 ,17
6/21/2016,SAN RAMON,"$1,190,000 ",2784,$427 ,14
2/29/2016,SAN RAMON,"$1,205,000 ",3296,$366 ,13
12/13/2016,SAN RAMON,"$1,155,551 ",3215,$359 ,53
11/16/2016,SAN RAMON,"$1,120,000 ",2661,$421 ,11
9/29/2016,SAN RAMON,"$1,140,000 ",2774,$411 ,13
6/21/2016,SAN RAMON,"$1,130,000 ",2718,$416 ,38
11/28/2016,SAN RAMON,"$1,115,000 ",3173,$351 ,12
1/15/2016,SAN RAMON,"$1,160,000 ",,,28
6/17/2016,SAN RAMON,"$1,145,000 ",3173,$361 ,12
4/22/2016,SAN RAMON,"$1,138,500 ",2100,$542 ,39
8/10/2016,SAN RAMON,"$1,160,000 ",3296,$352 ,14
8/19/2016,SAN RAMON,"$1,155,000 ",2569,$450 ,11
10/6/2016,SAN RAMON,"$1,225,000 ",3068,$399 ,30
6/8/2016,SAN RAMON,"$1,170,000 ",2962,$395 ,12
10/18/2016,SAN RAMON,"$1,132,884 ",2390,$474 ,0
8/10/2016,SAN RAMON,"$1,198,199 ",2675,$448 ,1
5/24/2016,SAN RAMON,"$1,214,121 ",2518,$482 ,6
11/10/2016,SAN RAMON,"$1,169,000 ",3231,$362 ,11
11/23/2016,SAN RAMON,"$1,165,000 ",2741,$425 ,9
7/1/2016,SAN RAMON,"$1,189,000 ",2518,$472 ,42
7/19/2016,SAN RAMON,"$1,345,000 ",2608,$516 ,30
10/28/2016,SAN RAMON,"$1,190,000 ",2790,$427 ,13
4/4/2016,SAN RAMON,"$1,240,000 ",3295,$376 ,13
4/29/2016,SAN RAMON,"$1,175,000 ",2892,$406 ,10
9/2/2016,SAN RAMON,"$1,123,650 ",2760,$407 ,42
8/19/2016,SAN RAMON,"$1,185,000 ",2758,$430 ,29
1/15/2016,SAN RAMON,"$1,225,000 ",3189,$384 ,21
9/7/2016,SAN RAMON,"$1,200,000 ",2980,$403 ,35
12/9/2016,SAN RAMON,"$1,155,000 ",2966,$389 ,11
5/24/2016,SAN RAMON,"$1,195,000 ",2373,$504 ,15
6/27/2016,SAN RAMON,"$1,150,000 ",2995,$384 ,28
6/17/2016,SAN RAMON,"$1,168,000 ",2377,$491 ,18
11/22/2016,SAN RAMON,"$1,175,000 ",3256,$361 ,9
